,NAME_1,NAME_2,Average_Accessibility _poi_count_P20,Average_Accessibility _poi_count_P30,Average_Accessibility _poi_count_P40,Average_Accessibility _poi_count_P50,Average_Accessibility _poi_count_P80
811,Iowa,Crawford,0.0,0.0,0.0,0.0,0.0
812,Iowa,Dallas,8417.919807,6161.073949,2361.074681,1983.467251,6680.670387
813,Iowa,Davis,0.0,0.0,0.0,0.0,0.0
814,Iowa,Decatur,2639.175003,5496.708155,1814.190516,2377.337422,5723.730455
815,Iowa,Delaware,2923.870464,5272.562037,566.3324436,704.4029697,2722.869989
816,Iowa,Des Moines,6497.012894,9858.270836,1348.51014,1841.494001,6139.220808
817,Iowa,Dickinson,0.0,4162.03204,651.8899681,532.515924,2074.711216
818,Iowa,Dubuque,2960.64644,4386.913557,1070.262367,1322.975698,3152.257515
819,Iowa,Emmet,860.6764742,1646.511516,217.6423174,293.5640774,1081.993138
820,Iowa,Fayette,1617.545137,3418.68645,519.2933764,645.4257192,2289.943771
821,Iowa,Floyd,0.0,6932.179928,770.018434,924.7392288,4171.833571
822,Iowa,Franklin,1790.100217,5749.330395,3287.272316,1667.153543,11898.37875
823,Iowa,Fremont,5193.732776,9617.245787,1115.89803,1133.980865,3755.433206
824,Iowa,Greene,1894.343349,4563.645341,542.7037703,439.8642742,1925.529939
825,Iowa,Grundy,0.0,0.0,0.0,0.0,0.0
826,Iowa,Guthrie,0.0,0.0,0.0,0.0,0.0
827,Iowa,Hamilton,3689.86739,7182.823385,954.0438198,852.7234164,4297.037278
828,Iowa,Hancock,5276.497205,0.0,1541.781721,1647.830136,0.0
829,Iowa,Hardin,0.0,0.0,0.0,0.0,0.0
830,Iowa,Harrison,0.0,0.0,0.0,0.0,0.0
831,Iowa,Henry,5781.558797,13180.949,2118.423757,2233.780076,8215.175339
832,Iowa,Howard,4581.397758,14591.57281,1252.028617,1735.348708,5561.066514
833,Iowa,Humboldt,0.0,0.0,0.0,0.0,0.0
834,Iowa,Ida,0.0,0.0,0.0,0.0,0.0
835,Iowa,Iowa,5179.231631,0.0,1876.591208,2324.10282,9893.959673
836,Iowa,Jackson,1196.712888,905.1849514,536.9765822,424.9219825,1583.4472
837,Iowa,Jasper,2701.362212,4469.134863,919.9120258,870.0997261,3383.331168
838,Iowa,Jefferson,3388.48153,6472.887905,911.8555537,1196.787495,3386.781505
839,Iowa,Johnson,7586.546569,9456.467579,2600.432347,2344.485572,8528.419312
840,Iowa,Jones,0.0,0.0,0.0,0.0,0.0
841,Iowa,Keokuk,0.0,0.0,0.0,0.0,0.0
842,Iowa,Kossuth,1081.68073,3605.602516,453.814215,451.611241,1783.754048
843,Iowa,Lee,2309.481441,5172.708145,844.3682957,1160.216987,3727.939213
844,Iowa,Linn,4474.301458,2710.865682,1081.424492,1152.15476,3631.55483
845,Iowa,Louisa,2252.302342,969.1557463,749.1901517,784.2414156,1968.998733
846,Iowa,Lucas,0.0,0.0,0.0,0.0,0.0
847,Iowa,Lyon,2354.844553,4995.12481,599.4149988,570.3776095,2747.318645
848,Iowa,Madison,2227.724159,5576.549113,537.8518358,513.170294,2860.709785
849,Iowa,Mahaska,1357.864084,3681.977932,400.1581442,450.0391521,2106.229253
850,Iowa,Marion,2280.230143,2677.259848,653.5721931,678.9136874,3178.550472
851,Iowa,Marshall,4575.350799,6039.46299,1487.809263,1493.532172,5779.143246
852,Iowa,Mills,11339.85702,18009.47666,3103.106184,2463.157101,11339.85702
853,Iowa,Mitchell,8035.320465,12585.91501,1718.883889,2310.604667,8597.96369
854,Iowa,Monona,0.0,0.0,0.0,0.0,0.0
855,Iowa,Monroe,3132.683724,9073.848224,1058.874435,759.0728343,4820.603475
856,Iowa,Montgomery,0.0,0.0,0.0,0.0,0.0
857,Iowa,Muscatine,8422.79701,7613.523743,2347.944757,2505.7099,7224.163143
858,Iowa,O'Brien,1408.327353,0.0,260.341696,351.752389,579.6470873
859,Iowa,Osceola,0.0,0.0,0.0,0.0,0.0
860,Iowa,Page,896.4685309,1727.722742,302.3562487,415.8737775,1455.02636
861,Iowa,Palo Alto,3418.15702,8887.206912,976.6162097,846.400731,4039.640047
862,Iowa,Plymouth,1538.400209,1293.388084,297.482271,341.2225365,1378.658164
863,Iowa,Pocahontas,0.0,0.0,0.0,0.0,0.0
864,Iowa,Polk,5323.963584,4408.849265,1543.667594,1389.221051,4575.594816
865,Iowa,Pottawattamie,6856.945396,7215.922543,2062.293427,1662.221252,7017.074818
866,Iowa,Poweshiek,0.0,5495.652275,1578.69686,1303.219555,6801.04978
867,Iowa,Ringgold,0.0,0.0,0.0,0.0,0.0
868,Iowa,Sac,1577.97281,0.0,425.8046375,0.0,2127.34329
869,Iowa,Scott,9268.304438,9239.756641,1916.518467,2276.580339,6538.872003
870,Iowa,Shelby,734.9071476,506.2659298,190.8854478,251.7786504,1286.123792
871,Iowa,Sioux,516.3290395,1679.792255,167.7325857,244.2116411,1007.119212
872,Iowa,Story,4355.666931,8276.018566,1722.845172,1421.541277,5906.641699
873,Iowa,Tama,0.0,0.0,0.0,0.0,0.0
874,Iowa,Taylor,0.0,0.0,0.0,0.0,0.0
875,Iowa,Union,0.0,0.0,0.0,0.0,0.0
876,Iowa,Van Buren,4581.096255,0.0,1175.67957,1175.679622,0.0
877,Iowa,Wapello,522.2792775,808.9082848,137.2903962,194.7303389,488.7113656
878,Iowa,Warren,2423.139719,333.7138578,1023.401925,723.6321742,1457.650326
879,Iowa,Washington,2039.780801,4168.247399,381.9509272,522.450584,2203.900941
880,Iowa,Wayne,0.0,0.0,0.0,0.0,0.0
881,Iowa,Webster,4425.675763,3625.695816,1021.12063,1486.843951,4497.077246
882,Iowa,Winnebago,1195.2539,2651.140591,342.3827491,381.020557,1672.808742
883,Iowa,Winneshiek,7736.247909,10908.29609,2107.891369,2235.706173,9154.063176
884,Iowa,Woodbury,3165.822475,3249.092133,813.9955491,984.6557656,2540.603056
885,Iowa,Worth,0.0,0.0,1483.582443,1652.650464,5255.345216
886,Iowa,Wright,0.0,0.0,0.0,0.0,0.0
887,Kansas,Allen,1034.41843,1637.344718,558.8239461,465.8519941,1604.404095
888,Kansas,Anderson,0.0,0.0,0.0,0.0,0.0
889,Kansas,Atchison,1957.438348,2950.630522,606.2309404,853.0356989,2799.643287
890,Kansas,Barber,0.0,0.0,0.0,0.0,0.0
891,Kansas,Barton,43.90271647,0.0,87.7255969,89.98151752,613.3937236
892,Kansas,Bourbon,2028.354227,4266.360071,696.4372717,1087.374133,3247.743811
893,Kansas,Brown,0.0,7030.977922,0.0,1719.807549,0.0
894,Kansas,Butler,163.0010014,1559.550982,219.1300574,2091.632634,5753.629719
895,Kansas,Chase,0.0,0.0,16848.20175,14382.61125,45360.54501
896,Kansas,Chautauqua,0.0,0.0,0.0,0.0,0.0
897,Kansas,Cherokee,3380.092473,1860.470341,1539.964916,1872.539492,5389.877187
898,Kansas,Cheyenne,0.0,0.0,0.0,1820.256698,0.0
899,Kansas,Clark,0.0,0.0,0.0,0.0,0.0
900,Kansas,Clay,0.0,32604.00825,3489.599884,4536.568071,22572.00571
901,Kansas,Cloud,1275.105178,0.0,189.0129288,422.6867995,425.5006936
902,Kansas,Coffey,0.0,0.0,0.0,0.0,0.0
903,Kansas,Comanche,0.0,0.0,0.0,0.0,0.0
904,Kansas,Cowley,512.0295425,28.43628746,149.1908206,247.1737961,528.5024094
905,Kansas,Crawford,2430.535358,3600.499058,827.7289762,1166.846249,1909.175455
906,Kansas,Decatur,0.0,0.0,0.0,0.0,0.0
907,Kansas,Dickinson,9374.654024,33143.58507,3665.743424,4835.262502,18796.12471
908,Kansas,Doniphan,0.0,0.0,0.0,0.0,0.0
909,Kansas,Douglas,2205.188687,3792.622567,668.8885214,816.4036341,1972.928162
910,Kansas,Edwards,0.0,0.0,0.0,0.0,0.0
911,Kansas,Elk,0.0,0.0,0.0,0.0,0.0
912,Kansas,Ellis,1703.130834,19173.57022,2196.942495,3992.062787,13324.08505
913,Kansas,Ellsworth,0.0,0.0,0.0,0.0,0.0
914,Kansas,Finney,0.0,0.0,323.9776204,599.0529585,0.0
915,Kansas,Ford,2763.251464,3223.793167,502.4093248,771.1399582,1623.16864
916,Kansas,Franklin,0.0,0.0,0.0,0.0,0.0
917,Kansas,Geary,0.0,0.0,0.0,0.0,0.0
918,Kansas,Gove,0.0,0.0,16782.2342,19000.49711,51982.55153
919,Kansas,Graham,0.0,0.0,0.0,0.0,0.0
920,Kansas,Grant,0.0,0.0,0.0,0.0,0.0
921,Kansas,Gray,0.0,0.0,0.0,0.0,0.0
922,Kansas,Greeley,0.0,0.0,0.0,0.0,0.0
923,Kansas,Greenwood,0.0,0.0,0.0,0.0,0.0
924,Kansas,Hamilton,0.0,0.0,0.0,0.0,0.0
925,Kansas,Harper,3252.169752,9716.144903,1162.672494,1838.935511,5353.567007
926,Kansas,Harvey,345.9975201,756.0240361,108.9183136,193.7879851,485.8031595
927,Kansas,Haskell,0.0,0.0,0.0,0.0,0.0
928,Kansas,Hodgeman,0.0,0.0,0.0,0.0,0.0
929,Kansas,Jackson,961.6271847,1892.054826,277.9492459,456.0136765,1342.65155
930,Kansas,Jefferson,0.0,0.0,0.0,0.0,0.0
931,Kansas,Jewell,0.0,0.0,0.0,0.0,0.0
932,Kansas,Johnson,22348.46892,15331.0778,4537.412079,5431.484879,15902.38065
933,Kansas,Kearny,0.0,0.0,0.0,0.0,0.0
934,Kansas,Kingman,0.0,0.0,0.0,0.0,0.0
935,Kansas,Kiowa,13258.90107,98001.62725,8378.923882,9535.345858,27019.45975
936,Kansas,Labette,1939.374062,4969.639544,574.006639,966.9861161,2097.204484
937,Kansas,Lane,0.0,0.0,0.0,0.0,0.0
938,Kansas,Leavenworth,2785.548628,7657.213285,1106.594745,1429.925202,7826.815891
939,Kansas,Lincoln,0.0,0.0,0.0,0.0,0.0
940,Kansas,Linn,0.0,0.0,0.0,0.0,0.0
941,Kansas,Logan,0.0,0.0,0.0,15357.42964,53751.00374
942,Kansas,Lyon,8885.022487,11373.77419,2115.14997,3163.27236,7409.854412
943,Kansas,Marion,805.6948528,2827.922822,285.7733117,355.3398447,1071.534291
944,Kansas,Marshall,1020.499847,5501.657749,557.0158507,620.8116051,2811.958405
945,Kansas,McPherson,5583.342106,14590.66321,1512.550923,2502.177134,8891.693335
946,Kansas,Meade,0.0,0.0,0.0,0.0,0.0
947,Kansas,Miami,12444.36987,11875.99762,3580.657846,5066.418149,8400.437767
948,Kansas,Mitchell,0.0,0.0,161.0319761,603.6167999,0.0
949,Kansas,Montgomery,0.0,0.0,0.0,0.0,0.0
950,Kansas,Morris,0.0,0.0,0.0,0.0,0.0
951,Kansas,Morton,0.0,0.0,0.0,0.0,0.0
952,Kansas,Nemaha,4789.901909,12984.35461,1590.848643,2520.559458,11121.26473
953,Kansas,Neosho,2410.128457,0.0,656.4552102,0.0,0.0
954,Kansas,Ness,0.0,0.0,0.0,0.0,0.0
955,Kansas,Norton,0.0,0.0,0.0,0.0,0.0
956,Kansas,Osage,0.0,0.0,0.0,0.0,0.0
957,Kansas,Osborne,0.0,0.0,0.0,0.0,0.0
958,Kansas,Ottawa,0.0,0.0,0.0,0.0,0.0
959,Kansas,Pawnee,0.0,0.0,0.0,0.0,0.0
960,Kansas,Phillips,0.0,0.0,0.0,0.0,0.0
961,Kansas,Pottawatomie,3620.791919,5321.134442,876.0247912,1297.984372,3448.451891
962,Kansas,Pratt,745.133324,1470.375175,216.7767186,320.3769535,1037.320429
963,Kansas,Rawlins,0.0,0.0,0.0,0.0,0.0
964,Kansas,Reno,499.1472119,2814.362017,523.7722097,786.0643379,2619.392042
965,Kansas,Republic,12247.2151,33644.15646,3627.402553,3866.10151,20394.25829
966,Kansas,Rice,4993.684261,0.0,2418.325232,2806.66943,8544.749154
967,Kansas,Riley,3224.318279,4321.412828,956.6127761,1296.012189,4133.026952
968,Kansas,Rooks,0.0,0.0,0.0,0.0,0.0
969,Kansas,Rush,0.0,0.0,0.0,0.0,0.0
970,Kansas,Russell,0.0,0.0,3650.675054,5855.098281,16620.83588
971,Kansas,Saline,5820.247864,6759.035735,2061.680602,3488.309186,9620.609768
972,Kansas,Scott,0.0,0.0,0.0,0.0,0.0
973,Kansas,Sedgwick,2071.090601,2726.718178,621.0678141,1166.604682,1963.898047
974,Kansas,Seward,5945.654616,2302.292336,1112.388076,2603.050783,4884.386539
975,Kansas,Shawnee,4168.505987,4112.394259,1090.332916,1579.298165,3474.087928
976,Kansas,Sheridan,0.0,0.0,0.0,0.0,0.0
977,Kansas,Sherman,0.0,0.0,3908.706681,4333.626506,19070.71209
978,Kansas,Smith,0.0,0.0,0.0,0.0,0.0
979,Kansas,Stafford,0.0,0.0,0.0,0.0,0.0
980,Kansas,Stanton,0.0,0.0,0.0,0.0,0.0
981,Kansas,Stevens,0.0,0.0,0.0,0.0,0.0
982,Kansas,Sumner,0.0,0.0,0.0,2052.933967,5697.468425
983,Kansas,Thomas,3263.79718,12242.6252,7056.283528,10609.7585,35528.24321
984,Kansas,Trego,0.0,0.0,0.0,0.0,0.0
985,Kansas,Wabaunsee,962.5330567,7752.722253,1226.332408,563.4245188,4782.544043
986,Kansas,Wallace,0.0,0.0,0.0,0.0,0.0
987,Kansas,Washington,0.0,0.0,0.0,0.0,0.0
988,Kansas,Wichita,0.0,0.0,0.0,0.0,0.0
989,Kansas,Wilson,0.0,0.0,0.0,0.0,0.0
990,Kansas,Woodson,0.0,0.0,0.0,0.0,0.0
991,Kansas,Wyandotte,2660.562924,3758.929165,1078.748963,1358.171709,3711.205798
992,Kentucky,Adair,1943.939007,3931.076129,701.9779512,1330.063576,2807.911899
993,Kentucky,Allen,0.0,0.0,0.0,0.0,0.0
994,Kentucky,Anderson,0.0,0.0,0.0,0.0,0.0
995,Kentucky,Ballard,0.0,0.0,0.0,0.0,0.0
996,Kentucky,Barren,4624.126236,7120.056317,898.2770479,1930.416179,3904.40613
997,Kentucky,Bath,0.0,0.0,0.0,0.0,0.0
998,Kentucky,Bell,0.0,0.0,0.0,0.0,0.0
999,Kentucky,Boone,7771.019033,5303.593901,1486.187032,2086.775805,4730.230888
1000,Kentucky,Bourbon,4233.877349,7472.977172,1218.932336,1258.29394,4469.008291
1001,Kentucky,Boyd,309.457551,330.692757,75.08211748,124.8078029,320.6410292
1002,Kentucky,Boyle,1558.095016,2807.811216,508.8905255,1218.494285,2015.849639
1003,Kentucky,Bracken,0.0,0.0,0.0,0.0,0.0
1004,Kentucky,Breathitt,0.0,0.0,0.0,0.0,0.0
1005,Kentucky,Breckinridge,0.0,0.0,0.0,0.0,0.0
1006,Kentucky,Bullitt,4735.919875,3176.146751,627.0683315,1860.497148,2965.452587
1007,Kentucky,Butler,0.0,0.0,0.0,0.0,0.0
1008,Kentucky,Caldwell,2382.692777,5058.94628,705.3789464,1170.353244,2190.213203
1009,Kentucky,Calloway,1307.75019,2712.174297,404.5741718,544.2207608,1658.799391
1010,Kentucky,Campbell,6954.472161,8527.033689,1763.203193,1643.041254,4683.908989
1011,Kentucky,Carlisle,0.0,0.0,0.0,0.0,0.0
1012,Kentucky,Carroll,0.0,0.0,0.0,0.0,0.0
1013,Kentucky,Carter,521.76328,0.0,298.3554119,532.4716203,1340.802032
1014,Kentucky,Casey,0.0,0.0,0.0,0.0,0.0
1015,Kentucky,Christian,1369.482632,2267.048921,571.7814579,852.7124404,1590.569918
1016,Kentucky,Clark,863.9362889,914.999235,231.3557032,595.9023259,1577.328114
1017,Kentucky,Clay,0.0,0.0,0.0,0.0,0.0
1018,Kentucky,Clinton,0.0,0.0,0.0,0.0,0.0
1019,Kentucky,Crittenden,0.0,0.0,0.0,0.0,0.0
1020,Kentucky,Cumberland,0.0,0.0,0.0,0.0,0.0
1021,Kentucky,Daviess,587.0789491,618.5741167,127.3603985,219.5154769,540.9743947
1022,Kentucky,Edmonson,0.0,0.0,0.0,0.0,0.0
1023,Kentucky,Elliott,0.0,0.0,0.0,0.0,0.0
1024,Kentucky,Estill,0.0,0.0,0.0,0.0,0.0
1025,Kentucky,Fayette,5431.279234,3381.130578,1067.542896,1448.856624,3372.457984
1026,Kentucky,Fleming,0.0,0.0,0.0,0.0,0.0
1027,Kentucky,Floyd,0.0,0.0,0.0,0.0,0.0
1028,Kentucky,Franklin,4672.154598,6630.120019,1246.734662,2027.472877,5012.345447
1029,Kentucky,Fulton,0.0,0.0,0.0,0.0,0.0
1030,Kentucky,Gallatin,0.0,0.0,0.0,0.0,0.0
1031,Kentucky,Garrard,0.0,8967.435546,0.0,1022.266142,0.0
1032,Kentucky,Grant,0.0,0.0,0.0,0.0,0.0
1033,Kentucky,Graves,365.3178321,0.0,174.5239531,346.8531676,814.2986835
1034,Kentucky,Grayson,4316.149597,10130.06451,699.7704065,1827.677643,3787.805481
1035,Kentucky,Green,0.0,0.0,0.0,0.0,0.0
1036,Kentucky,Greenup,317.2384423,2114.223699,403.5156972,649.3863575,1890.262147
1037,Kentucky,Hancock,81.52264313,188.6934482,46.99028012,110.8512459,275.830392
1038,Kentucky,Hardin,7197.294588,9516.088154,2239.749114,3050.541587,8469.179351
1039,Kentucky,Harlan,1503.345671,3802.580226,668.7296079,1657.534805,2810.602603
1040,Kentucky,Harrison,0.0,0.0,0.0,0.0,0.0
1041,Kentucky,Hart,0.0,0.0,1031.0543,2115.208222,5931.314367
1042,Kentucky,Henderson,1098.62757,1962.97573,362.197257,424.9530773,1047.32127
1043,Kentucky,Henry,0.0,0.0,1407.216593,2690.257031,5689.381871
1044,Kentucky,Hickman,0.0,0.0,0.0,0.0,0.0
1045,Kentucky,Hopkins,2934.35674,4325.546441,712.0453127,1220.93058,2108.30375
1046,Kentucky,Jackson,0.0,0.0,0.0,0.0,0.0
1047,Kentucky,Jefferson,6697.783842,5873.55086,1477.948589,1942.503606,4254.549668
1048,Kentucky,Jessamine,676.3998704,804.89603,114.7727472,228.9732158,766.2283822
1049,Kentucky,Johnson,315.7432226,632.9586483,90.01724485,245.5765897,373.5601523
1050,Kentucky,Kenton,922.506728,1978.166767,444.0704858,455.495938,1283.979742
1051,Kentucky,Knott,0.0,0.0,0.0,0.0,0.0
1052,Kentucky,Knox,0.0,0.0,0.0,0.0,0.0
1053,Kentucky,Larue,1576.406148,18018.08531,1114.500206,1967.253245,3465.131573
1054,Kentucky,Laurel,1540.629174,5084.488837,731.8194015,1675.120501,2890.469815
1055,Kentucky,Lawrence,0.0,0.0,0.0,0.0,0.0
1056,Kentucky,Lee,0.0,0.0,0.0,1451.059431,3320.67537
1057,Kentucky,Leslie,0.0,0.0,0.0,0.0,0.0
1058,Kentucky,Letcher,0.0,0.0,0.0,0.0,0.0
1059,Kentucky,Lewis,0.0,0.0,0.0,0.0,0.0
1060,Kentucky,Lincoln,603.7380669,2656.263996,319.4242691,703.1403584,1908.727599
1061,Kentucky,Livingston,0.0,0.0,1256.566545,1439.986238,3287.276626
1062,Kentucky,Logan,0.0,0.0,0.0,0.0,0.0
1063,Kentucky,Lyon,50199.04827,0.0,9971.044162,11007.43592,34890.63598
1064,Kentucky,Madison,8275.431589,7391.67969,2852.660175,2459.922764,5828.130707
1065,Kentucky,Magoffin,0.0,0.0,0.0,0.0,0.0
1066,Kentucky,Marion,3662.872913,2178.622553,960.4099937,2256.356097,1004.730532
1067,Kentucky,Marshall,603.5312286,1372.674023,194.0087019,229.1081027,845.4453604
1068,Kentucky,Martin,0.0,0.0,0.0,0.0,0.0
1069,Kentucky,Mason,1668.420117,3887.057803,446.0370607,635.2649733,1527.314556
1070,Kentucky,McCracken,1743.349905,1688.144503,523.1147189,760.9735723,2215.488837
1071,Kentucky,McCreary,0.0,0.0,0.0,0.0,0.0
1072,Kentucky,McLean,0.0,0.0,0.0,0.0,0.0
1073,Kentucky,Meade,447.1767809,0.0,345.4079599,463.4463981,1521.218272
1074,Kentucky,Menifee,0.0,0.0,0.0,0.0,0.0
1075,Kentucky,Mercer,0.0,0.0,0.0,816.986585,2438.58117
1076,Kentucky,Metcalfe,0.0,0.0,0.0,0.0,0.0
1077,Kentucky,Monroe,0.0,0.0,0.0,0.0,0.0
1078,Kentucky,Montgomery,9999.628884,8458.206742,1809.003984,3806.47783,7878.894215
1079,Kentucky,Morgan,880.2609084,0.0,426.4196325,1369.463022,1874.00203
1080,Kentucky,Muhlenberg,1553.790442,1651.821323,580.4549604,686.6358816,761.2529134
1081,Kentucky,Nelson,1939.504693,3083.388026,928.5368055,1477.102635,3666.023166
1082,Kentucky,Nicholas,0.0,0.0,0.0,0.0,0.0
1083,Kentucky,Ohio,0.0,0.0,2845.878698,0.0,11539.45531
1084,Kentucky,Oldham,1888.645259,537.0834042,428.646521,692.8157261,1324.709053
1085,Kentucky,Owen,0.0,0.0,0.0,0.0,0.0
1086,Kentucky,Owsley,0.0,0.0,0.0,0.0,0.0
1087,Kentucky,Pendleton,0.0,0.0,0.0,0.0,0.0
1088,Kentucky,Perry,2194.326866,3027.005043,839.8098426,2093.654157,3174.348061
1089,Kentucky,Pike,346.6797639,587.3821952,109.057798,244.8861857,473.4681048
1090,Kentucky,Powell,0.0,0.0,0.0,0.0,0.0
1091,Kentucky,Pulaski,559.5134704,918.7923125,184.8554137,298.5624368,810.9715952
1092,Kentucky,Robertson,0.0,0.0,0.0,0.0,0.0
1093,Kentucky,Rockcastle,0.0,0.0,863.1041917,1392.940201,2848.243833
1094,Kentucky,Rowan,2386.40222,4477.166537,910.3240931,1223.209733,3834.976398
1095,Kentucky,Russell,1617.664029,4517.305069,258.6482673,393.4791865,1076.622262
1096,Kentucky,Scott,915.2671529,3180.267962,2175.066135,3257.994397,7073.702413
1097,Kentucky,Shelby,956.6085354,0.0,254.7539412,593.1739655,1213.056819
1098,Kentucky,Simpson,0.0,0.0,2167.80321,1599.464703,3521.374621
1099,Kentucky,Spencer,0.0,0.0,0.0,0.0,0.0
1100,Kentucky,Taylor,3666.136103,7452.185381,1047.382888,1883.680129,5486.589574
1101,Kentucky,Todd,0.0,0.0,0.0,0.0,0.0
1102,Kentucky,Trigg,0.0,0.0,0.0,0.0,0.0
1103,Kentucky,Trimble,9855.926076,16872.6899,2689.785202,1943.428686,8538.956255
1104,Kentucky,Union,0.0,0.0,0.0,0.0,0.0
1105,Kentucky,Warren,4351.330686,4401.057568,1072.387193,2545.808941,4256.792354
1106,Kentucky,Washington,8924.482248,25316.4442,3689.760807,7179.290056,20913.58485
1107,Kentucky,Wayne,2614.579176,6156.912254,1122.731111,1103.261819,3670.466863
1108,Kentucky,Webster,0.0,0.0,0.0,0.0,0.0
1109,Kentucky,Whitley,6328.36112,8636.826007,1972.595537,3111.161859,8061.196179
1110,Kentucky,Wolfe,4436.463628,0.0,0.0,1723.882162,3674.939399
1111,Kentucky,Woodford,1801.066402,2885.223031,425.9355367,465.1716722,1599.876485
1112,Louisiana,Acadia,0.0,0.0,0.0,0.0,0.0
1113,Louisiana,Allen,3387.467416,2264.872866,1284.414728,1874.952713,4403.707641
1114,Louisiana,Ascension,4784.715714,4740.886615,1136.072434,1778.073162,3466.323131
1115,Louisiana,Assumption,0.0,0.0,0.0,0.0,0.0
1116,Louisiana,Avoyelles,1033.67947,1910.257692,179.4844758,559.5756428,987.2206134
1117,Louisiana,Beauregard,0.0,0.0,0.0,0.0,0.0
1118,Louisiana,Bienville,0.0,0.0,0.0,0.0,0.0
1119,Louisiana,Bossier,942.580381,3601.253551,580.0436098,776.689934,1624.103252
1120,Louisiana,Caddo,957.0333092,1003.202443,255.010178,370.5722852,756.756524
1121,Louisiana,Calcasieu,1902.01721,2394.174143,690.9051372,1120.727755,2155.837486
1122,Louisiana,Caldwell,0.0,0.0,0.0,0.0,0.0
1123,Louisiana,Cameron,0.0,0.0,0.0,885.291533,0.0
1124,Louisiana,Catahoula,0.0,0.0,0.0,0.0,0.0
1125,Louisiana,Claiborne,0.0,0.0,0.0,0.0,0.0
1126,Louisiana,Concordia,0.0,0.0,0.0,0.0,0.0
1127,Louisiana,De Soto,0.0,0.0,0.0,0.0,0.0
1128,Louisiana,East Baton Rouge,3609.959321,4909.181466,1028.324194,1411.505364,2851.972612
1129,Louisiana,East Carroll,0.0,0.0,0.0,0.0,0.0
1130,Louisiana,East Feliciana,0.0,0.0,0.0,0.0,0.0
1131,Louisiana,Evangeline,0.0,0.0,0.0,0.0,0.0
1132,Louisiana,Franklin,0.0,0.0,0.0,0.0,0.0
1133,Louisiana,Grant,0.0,0.0,0.0,0.0,0.0
1134,Louisiana,Iberia,634.9830583,0.0,145.1866566,211.0318596,486.7703057
1135,Louisiana,Iberville,0.0,0.0,0.0,0.0,0.0
1136,Louisiana,Jackson,0.0,0.0,0.0,1299.994919,0.0
1137,Louisiana,Jefferson,3668.995761,2995.506446,750.7955014,883.1251512,1973.660732
1138,Louisiana,Jefferson Davis,961.6791954,1537.563611,1642.38399,2519.977701,2889.014896
1139,Louisiana,La Salle,0.0,0.0,0.0,0.0,0.0
1140,Louisiana,Lafayette,3948.326077,2364.403086,567.401526,978.392635,1047.268441
1141,Louisiana,Lafourche,383.5458008,650.4109226,130.6146822,149.5557522,106.313913
1142,Louisiana,Lincoln,2782.097109,5364.734419,894.6341214,1264.621898,2810.706942
1143,Louisiana,Livingston,1552.185396,2866.936525,357.2811285,589.5521593,1214.003943
1144,Louisiana,Madison,3323.093302,0.0,1521.547043,1620.357068,2950.677468
1145,Louisiana,Morehouse,0.0,0.0,0.0,0.0,0.0
1146,Louisiana,Natchitoches,204.1854596,510.6281124,1415.637111,1338.088301,2969.61891
1147,Louisiana,Orleans,4207.846215,5897.307351,1198.320781,789.2179101,2168.79568
1148,Louisiana,Ouachita,1840.683298,2805.886653,687.5810599,1234.821923,2343.419678
1149,Louisiana,Plaquemines,0.0,0.0,0.0,0.0,0.0
1150,Louisiana,Pointe Coupee,0.0,0.0,0.0,0.0,0.0
1151,Louisiana,Rapides,2943.916465,4432.48002,891.2103824,1723.273225,3672.157897
1152,Louisiana,Red River,0.0,0.0,0.0,0.0,0.0
1153,Louisiana,Richland,0.0,0.0,0.0,0.0,0.0
1154,Louisiana,Sabine,0.0,0.0,0.0,0.0,0.0
1155,Louisiana,Saint Bernard,5497.110618,11293.6778,1121.988373,1250.776032,2458.487998
1156,Louisiana,Saint Charles,0.0,0.0,0.0,0.0,0.0
1157,Louisiana,Saint Helena,0.0,0.0,1746.672637,0.0,0.0
1158,Louisiana,Saint James,0.0,0.0,0.0,0.0,0.0
1159,Louisiana,Saint John the Baptist,1396.052782,1132.542652,185.8531553,378.0307357,670.1444914
1160,Louisiana,Saint Landry,2140.634208,4627.111443,604.5817519,1280.248852,2255.438792
1161,Louisiana,Saint Martin,2557.360459,3931.000498,514.737559,833.8092689,1503.592748
1162,Louisiana,Saint Mary,0.0,0.0,0.0,0.0,0.0
1163,Louisiana,Saint Tammany,3031.609715,4096.464166,967.8820866,1467.123691,3048.033407
1164,Louisiana,Tangipahoa,1648.740549,3226.419247,564.5175161,917.2432545,1586.248443
1165,Louisiana,Tensas,0.0,0.0,0.0,0.0,0.0
1166,Louisiana,Terrebonne,1259.803764,2105.28595,244.9733278,390.4325344,824.1433838
1167,Louisiana,Union,0.0,0.0,0.0,0.0,0.0
1168,Louisiana,Vermilion,0.0,0.0,0.0,0.0,0.0
1169,Louisiana,Vernon,0.0,0.0,0.0,0.0,0.0
1170,Louisiana,Washington,0.0,0.0,0.0,0.0,0.0
1171,Louisiana,Webster,3726.803943,615.9088044,1249.010627,2799.485363,4339.921192
1172,Louisiana,West Baton Rouge,6480.080065,18593.88935,2094.752746,1762.936461,3860.535152
1173,Louisiana,West Carroll,0.0,0.0,0.0,0.0,0.0
1174,Louisiana,West Feliciana,6845.301685,26194.09468,3442.936795,2886.550117,8640.429735
